Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-07, 11.753, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-08, 11.541, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-09, 10.788, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-10, 11.684, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-11, 8.494, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-12, 10.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-13, 11.684, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-14, 12.478, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-15, 13.211, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-16, 12.544, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-17, 12.185, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-18, 12.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-19, 13.575, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-20, 14.166, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-21, 13.528, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-22, 11.084, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-23, 11.223, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-24, 12.104, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-25, 14.022, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-26, 12.913, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-27, 11.439, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-28, 12.08, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-29, 12.577, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-30, 11.776, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-31, 13.457, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-01, 14.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-02, 15.006, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-03, 15.278, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-04, 12.5, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-05, 12.041, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-06, 12.613, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-07, 10.126, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-08, 8.685, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-09, 8.269, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-10, 8.04, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-11, 5.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-12, 2.833, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-13, 7.68, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-14, 9.465, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-15, 9.666, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-16, 7.062, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-17, 6.717, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-18, 7.9, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-19, 8.229, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-20, 6.118, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-21, 3.557, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-22, 3.801, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-23, 6.546, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-24, 7.204, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-25, 9.066, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-26, 8.382, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-27, 6.93, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-28, 8.316, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-29, 7.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-09-30, 6.696, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-01, 6.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-02, 2.168, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-03, 6.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-04, 5.898, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-05, 2.011, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-06, 0.744, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-07, 4.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-08, 4.945, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-09, 5.121, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-10, -9.326, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-11, -7.905, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-12, -0.666, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-13, 0.807, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-14, 2.127, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-15, 2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-16, 4.441, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-17, 5.133, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-18, -2.884, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-19, -3.191, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-20, -10.03, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-21, -9.422, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-22, -4.346, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-23, -4.002, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-24, -9.434, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-25, -0.922, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-26, 1.624, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-27, -1.454, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-28, -12.673, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-29, -12.435, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-30, -19.207, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-10-31, -6.042, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-01, -6.187, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-02, -3.269, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-03, -1.529, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-04, -2.291, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-05, -1.551, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-06, -1.01, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-07, -1.203, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-08, -0.065, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-09, 2.494, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-10, 1.414, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-11, -4.048, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-12, -3.11, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-13, -1.73, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-14, -1.59, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-15, 1.002, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-16, -1.963, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-17, -1.847, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-18, 0.106, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-19, 0.357, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-20, -1.66, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-21, -4.597, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-22, -7.736, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-23, -6.049, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-24, -4.58, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-25, -7.089, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-26, -15.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-27, -12.668, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-28, -5.403, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-29, -7.816, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-11-30, -15.22, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-01, -8.822, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-02, -2.856, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-03, -5.577, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-04, -5.147, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-05, -6.151, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-06, -6.64, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-07, -3.164, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-08, -5.534, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-09, -10.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-10, -10.277, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-11, -7.038, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-12, -8.165, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-13, -8.474, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-14, -7.685, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-15, -13.561, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-16, -18.917, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-17, -14.953, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-18, -6.432, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-19, -9.037, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-20, -8.795, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-21, -2.941, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-22, -0.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-23, -2.044, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-24, -4.589, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-25, -9.506, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-26, -11.619, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-27, -8.696, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-28, -13.781, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-29, -19.749, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-30, -18.698, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-12-31, -9.974, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-01, -9.336, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-02, -12.688, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-03, -11.049, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-04, -4.275, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-05, -8.315, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-06, -13.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-07, -7.962, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-08, -6.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-09, -12.26, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-10, -15.5, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-11, -12.412, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-12, -14.443, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-13, -12.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-14, -8.314, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-15, -7.681, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-16, -6.1, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-17, -10.506, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-18, -11.914, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-19, -8.877, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-20, -4.856, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-21, -5.31, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-22, -8.488, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-23, -9.548, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-24, -7.891, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-25, -8.199, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-26, -5.528, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-27, -8.165, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-28, -11.457, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-29, -10.661, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-30, -12.64, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-01-31, -10.242, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-02-01, -3.014, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-02-02, 0.076, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-02-03, -8.37, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2020-02-04, -19.818, degreeCelsius, EastRiver
